movement_id,vessel_call_id,container_no,container_size,move_type,equipment_id,shift_id,customer_id,terminal_id,move_start_time,move_end_time,is_reefer,weight_tons
31386,217,CMAU6904068,40ft,Load,11,3,12,1,2025-06-12 04:43:36.487,2025-06-12 04:45:25.487,0,27.29
31387,217,ONEU2677567,40ft,Discharge,1,3,12,1,2025-06-11 04:52:36.487,2025-06-11 04:54:22.487,0,6.24
31388,217,ONEU1289117,20ft,Discharge,11,3,12,1,2025-06-11 01:38:36.487,2025-06-11 01:41:20.487,0,6.33
31389,217,MSKU6823488,20ft,Load,6,3,12,1,2025-06-12 01:58:36.487,2025-06-12 02:02:11.487,0,17.23
31390,217,MSKU5085853,40ft,Load,2,3,12,1,2025-06-11 05:25:36.487,2025-06-11 05:28:43.487,0,7.2
31391,217,MSCU3240402,45ft,Shift,6,1,12,1,2025-06-11 06:36:36.487,2025-06-11 06:37:55.487,0,16.83
31392,217,ONEU4952719,20ft,Load,5,3,12,1,2025-06-12 02:02:36.487,2025-06-12 02:06:09.487,0,22.35
31393,217,ONEU5512413,20ft,Load,6,3,12,1,2025-06-11 04:37:36.487,2025-06-11 04:39:58.487,0,11.83
31394,217,HLXU7782293,40ft,Discharge,6,2,12,1,2025-06-11 14:10:36.487,2025-06-11 14:12:45.487,0,22.08
31395,217,CMAU8385403,40HC,Discharge,6,2,12,1,2025-06-11 16:45:36.487,2025-06-11 16:46:55.487,0,4.44
31396,217,HLXU4753570,20ft,Discharge,5,2,12,1,2025-06-11 15:18:36.487,2025-06-11 15:20:25.487,1,4.84
31397,217,EGLV7484059,20ft,Discharge,5,3,12,1,2025-06-12 02:26:36.487,2025-06-12 02:29:12.487,0,19.15
31398,217,ONEU8625932,40ft,Load,5,2,12,1,2025-06-11 21:55:36.487,2025-06-11 21:56:50.487,0,16.8
31399,217,EGLV7381657,40ft,Discharge,6,1,12,1,2025-06-11 10:39:36.487,2025-06-11 10:43:02.487,0,15.65
31400,217,ONEU4067709,40ft,Load,11,3,12,1,2025-06-11 01:09:36.487,2025-06-11 01:10:54.487,1,14.15
31401,217,CMAU8459110,40ft,Discharge,6,3,12,1,2025-06-11 02:42:36.487,2025-06-11 02:43:52.487,0,23.38
31402,217,HLXU6151194,40ft,Shift,6,1,12,1,2025-06-11 10:59:36.487,2025-06-11 11:02:43.487,0,15.28
31403,217,MSCU6140847,40ft,Discharge,2,1,12,1,2025-06-12 07:39:36.487,2025-06-12 07:42:05.487,0,20.34
31404,217,MSKU4542759,40ft,Shift,5,3,12,1,2025-06-11 01:13:36.487,2025-06-11 01:15:55.487,1,5.85
31405,217,ONEU4632170,40ft,Discharge,6,3,12,1,2025-06-11 03:45:36.487,2025-06-11 03:48:59.487,0,10.06
31406,217,MSCU4811389,40ft,Load,11,1,12,1,2025-06-11 08:29:36.487,2025-06-11 08:31:22.487,0,26.7
31407,217,EGLV6711072,45ft,Discharge,1,3,12,1,2025-06-12 00:35:36.487,2025-06-12 00:38:53.487,0,31.42
31408,217,COSU3802720,20ft,Load,1,3,12,1,2025-06-11 22:48:36.487,2025-06-11 22:52:00.487,0,3.62
31409,217,HLXU5651378,40ft,Load,2,3,12,1,2025-06-12 03:17:36.487,2025-06-12 03:19:06.487,0,7.28
31410,217,MSKU4542137,40ft,Discharge,5,3,12,1,2025-06-11 02:49:36.487,2025-06-11 02:51:39.487,0,10.11
31411,217,HLXU7216744,20ft,Discharge,2,3,12,1,2025-06-12 00:19:36.487,2025-06-12 00:21:50.487,0,19.2
31412,217,ONEU8762926,40ft,Load,5,3,12,1,2025-06-11 03:26:36.487,2025-06-11 03:28:22.487,1,21.48
31413,217,COSU3980278,40ft,Load,2,2,12,1,2025-06-11 18:47:36.487,2025-06-11 18:49:34.487,0,19.77
31414,217,COSU9442306,40ft,Load,2,3,12,1,2025-06-12 02:43:36.487,2025-06-12 02:45:39.487,0,20.62
31415,217,EGLV6096420,20ft,Load,11,2,12,1,2025-06-11 15:30:36.487,2025-06-11 15:32:11.487,0,13.88
31416,217,ONEU7217499,40ft,Discharge,6,3,12,1,2025-06-11 05:32:36.487,2025-06-11 05:36:00.487,1,7.33
31417,217,ONEU2014765,40ft,Discharge,1,3,12,1,2025-06-10 23:50:36.487,2025-06-10 23:53:38.487,0,13.55
31418,217,MSKU9374644,40ft,Load,5,1,12,1,2025-06-12 07:35:36.487,2025-06-12 07:38:20.487,0,9.24
31419,217,CMAU4374406,45ft,Discharge,1,3,12,1,2025-06-11 01:34:36.487,2025-06-11 01:37:26.487,0,7.67
31420,217,EGLV5476949,40ft,Shift,5,2,12,1,2025-06-11 18:56:36.487,2025-06-11 18:58:35.487,0,24.21
31421,217,ONEU7948815,20ft,Discharge,5,1,12,1,2025-06-11 08:24:36.487,2025-06-11 08:26:04.487,1,10.5
31422,217,ONEU3630063,40ft,Load,11,3,12,1,2025-06-11 03:50:36.487,2025-06-11 03:52:26.487,0,18.11
31423,217,EGLV9395252,20ft,Load,5,1,12,1,2025-06-12 08:15:36.487,2025-06-12 08:18:51.487,0,17.92
31424,217,CMAU1493418,40ft,Discharge,11,1,12,1,2025-06-11 09:03:36.487,2025-06-11 09:06:57.487,0,22.59
31425,217,EGLV8592552,40ft,Load,11,3,12,1,2025-06-11 22:06:36.487,2025-06-11 22:09:25.487,0,20.51
31426,217,CMAU4198864,40HC,Discharge,6,1,12,1,2025-06-11 09:31:36.487,2025-06-11 09:33:55.487,0,5.17
31427,217,EGLV3730906,20ft,Load,2,1,12,1,2025-06-11 07:43:36.487,2025-06-11 07:46:04.487,0,20.76
31428,217,ONEU7622637,40ft,Load,5,1,12,1,2025-06-11 08:29:36.487,2025-06-11 08:31:11.487,0,14.98
31429,217,MSKU6276093,40ft,Load,1,3,12,1,2025-06-11 01:15:36.487,2025-06-11 01:17:45.487,0,17.89
31430,217,MSKU3504837,20ft,Load,2,1,12,1,2025-06-11 11:48:36.487,2025-06-11 11:49:56.487,0,10.32
31431,217,CMAU6133899,40ft,Load,1,1,12,1,2025-06-12 08:05:36.487,2025-06-12 08:07:24.487,0,13.68
31432,217,HLXU7674188,20ft,Shift,1,1,12,1,2025-06-11 07:57:36.487,2025-06-11 08:00:31.487,0,4.86
31433,217,MSCU7073358,40HC,Load,11,2,12,1,2025-06-11 16:47:36.487,2025-06-11 16:49:33.487,0,7.57
31434,217,EGLV7655902,20ft,Load,11,2,12,1,2025-06-11 17:03:36.487,2025-06-11 17:05:59.487,0,2.77
31435,217,CMAU9443921,20ft,Load,11,3,12,1,2025-06-10 23:26:36.487,2025-06-10 23:28:59.487,0,10.87
31436,217,MSKU9123916,40ft,Discharge,5,3,12,1,2025-06-12 00:39:36.487,2025-06-12 00:43:02.487,0,10.43
31437,217,EGLV7332439,40ft,Discharge,5,1,12,1,2025-06-11 10:00:36.487,2025-06-11 10:02:52.487,0,4.32
31438,217,MSCU9521910,40ft,Discharge,11,3,12,1,2025-06-11 02:30:36.487,2025-06-11 02:33:23.487,0,31.15
31439,217,COSU2475011,40ft,Discharge,6,2,12,1,2025-06-11 17:17:36.487,2025-06-11 17:20:35.487,0,9.79
31440,217,ONEU2158730,40ft,Discharge,6,3,12,1,2025-06-12 01:49:36.487,2025-06-12 01:51:02.487,0,18.0
31441,217,MSKU8709006,45ft,Shift,5,1,12,1,2025-06-12 08:14:36.487,2025-06-12 08:16:43.487,0,30.99
31442,217,ONEU4972864,45ft,Discharge,6,3,12,1,2025-06-11 23:29:36.487,2025-06-11 23:33:09.487,0,16.33
31443,217,ONEU1269396,40ft,Shift,2,3,12,1,2025-06-11 03:09:36.487,2025-06-11 03:13:02.487,0,8.23
31444,217,CMAU9425874,40ft,Load,6,3,12,1,2025-06-12 04:52:36.487,2025-06-12 04:53:59.487,0,23.26
31445,217,ONEU4025006,20ft,Load,6,3,12,1,2025-06-12 02:37:36.487,2025-06-12 02:39:07.487,0,14.18
31446,217,EGLV9997045,40ft,Discharge,2,2,12,1,2025-06-11 18:12:36.487,2025-06-11 18:15:33.487,0,24.49
31447,217,ONEU7444239,40ft,Load,6,3,12,1,2025-06-12 04:10:36.487,2025-06-12 04:13:20.487,0,24.16
31448,217,MSCU9917468,20ft,Discharge,1,3,12,1,2025-06-12 02:26:36.487,2025-06-12 02:30:14.487,1,23.57
31449,217,HLXU5120754,20ft,Discharge,1,3,12,1,2025-06-11 02:50:36.487,2025-06-11 02:52:46.487,0,11.29
31450,217,HLXU7426653,40ft,Load,2,2,12,1,2025-06-11 19:17:36.487,2025-06-11 19:20:51.487,0,8.4
31451,217,EGLV8616643,20ft,Load,5,1,12,1,2025-06-11 09:02:36.487,2025-06-11 09:05:06.487,0,9.55
31452,217,COSU6977072,20ft,Discharge,6,3,12,1,2025-06-10 23:57:36.487,2025-06-10 23:59:56.487,1,16.44
31453,217,MSKU2079699,40ft,Discharge,6,3,12,1,2025-06-11 00:15:36.487,2025-06-11 00:16:52.487,0,4.6
31454,217,ONEU9128281,20ft,Discharge,2,2,12,1,2025-06-11 21:32:36.487,2025-06-11 21:35:18.487,0,9.3
31455,217,HLXU1261037,40ft,Discharge,2,1,12,1,2025-06-12 07:38:36.487,2025-06-12 07:42:02.487,0,25.41
31456,217,EGLV4653998,40ft,Load,6,3,12,1,2025-06-12 05:46:36.487,2025-06-12 05:48:31.487,1,29.08
31457,217,COSU9253200,40ft,Load,6,1,12,1,2025-06-11 11:33:36.487,2025-06-11 11:35:42.487,0,8.68
31458,217,COSU5407338,20ft,Discharge,11,3,12,1,2025-06-11 01:54:36.487,2025-06-11 01:57:39.487,0,19.68
31459,217,MSKU1809567,20ft,Load,2,2,12,1,2025-06-11 19:16:36.487,2025-06-11 19:19:59.487,0,23.44
31460,217,MSKU4348952,20ft,Load,5,2,12,1,2025-06-11 16:56:36.487,2025-06-11 17:00:06.487,0,21.36
31461,218,EGLV3526677,40ft,Discharge,11,1,1,1,2025-06-13 09:36:45.329,2025-06-13 09:39:27.329,0,10.63
31462,218,MSCU2116215,40ft,Discharge,11,2,1,1,2025-06-12 21:47:45.329,2025-06-12 21:50:11.329,0,20.33
31463,218,MSCU3576397,40ft,Load,5,2,1,1,2025-06-13 21:34:45.329,2025-06-13 21:36:02.329,0,24.86
31464,218,MSKU7809958,40ft,Discharge,11,1,1,1,2025-06-13 11:01:45.329,2025-06-13 11:04:01.329,0,19.18
31465,218,HLXU7885245,20ft,Discharge,11,1,1,1,2025-06-12 12:11:45.329,2025-06-12 12:14:03.329,0,16.08
31466,218,MSKU2205025,45ft,Load,1,2,1,1,2025-06-12 21:03:45.329,2025-06-12 21:05:57.329,0,16.87
31467,218,HLXU1113515,20ft,Load,2,1,1,1,2025-06-12 12:36:45.329,2025-06-12 12:40:18.329,0,18.88
31468,218,MSCU1114908,40HC,Load,2,3,1,1,2025-06-13 02:33:45.329,2025-06-13 02:36:30.329,0,21.06
31469,218,MSCU7763529,20ft,Discharge,11,2,1,1,2025-06-12 19:35:45.329,2025-06-12 19:38:32.329,0,16.24
31470,218,MSKU2895306,40ft,Discharge,5,1,1,1,2025-06-13 09:10:45.329,2025-06-13 09:13:01.329,0,31.75
31471,218,MSCU8854027,40ft,Load,5,3,1,1,2025-06-13 01:55:45.329,2025-06-13 01:57:01.329,0,22.42
31472,218,COSU8280115,45ft,Load,6,3,1,1,2025-06-13 05:16:45.329,2025-06-13 05:19:23.329,0,19.97
31473,218,COSU2670700,40ft,Discharge,11,2,1,1,2025-06-12 15:46:45.329,2025-06-12 15:48:44.329,0,30.0
31474,218,EGLV8293073,40ft,Load,6,2,1,1,2025-06-12 19:30:45.329,2025-06-12 19:31:59.329,0,13.28
31475,218,HLXU1947213,40HC,Discharge,5,2,1,1,2025-06-12 19:07:45.329,2025-06-12 19:11:06.329,0,27.65
31476,218,ONEU5341358,40ft,Load,1,2,1,1,2025-06-13 14:10:45.329,2025-06-13 14:13:56.329,0,14.54
31477,218,HLXU5139881,40ft,Discharge,2,3,1,1,2025-06-13 01:03:45.329,2025-06-13 01:05:03.329,0,23.51
31478,218,MSKU2174452,20ft,Load,11,3,1,1,2025-06-14 01:55:45.329,2025-06-14 01:58:37.329,0,18.88
31479,218,MSKU7279962,20ft,Discharge,1,1,1,1,2025-06-13 11:46:45.329,2025-06-13 11:49:03.329,0,8.62
31480,218,COSU5439047,40HC,Discharge,6,3,1,1,2025-06-13 03:21:45.329,2025-06-13 03:23:23.329,0,25.88
31481,218,MSKU4660058,40ft,Restow,6,1,1,1,2025-06-12 13:11:45.329,2025-06-12 13:13:04.329,1,17.97
31482,218,MSCU4577843,40ft,Discharge,1,3,1,1,2025-06-13 22:43:45.329,2025-06-13 22:45:08.329,0,20.9
31483,218,COSU3844622,40ft,Load,6,2,1,1,2025-06-13 21:10:45.329,2025-06-13 21:13:20.329,0,26.56
31484,218,HLXU8418389,40ft,Discharge,6,3,1,1,2025-06-13 00:04:45.329,2025-06-13 00:06:43.329,0,10.29
31485,218,MSKU3537927,20ft,Load,11,2,1,1,2025-06-13 17:24:45.329,2025-06-13 17:27:19.329,0,19.96
31486,218,CMAU4535328,40ft,Shift,6,2,1,1,2025-06-12 16:35:45.329,2025-06-12 16:38:04.329,0,28.51
31487,218,ONEU1654932,40HC,Discharge,2,2,1,1,2025-06-12 14:54:45.329,2025-06-12 14:58:25.329,0,16.57
31488,218,EGLV4735974,40ft,Load,6,2,1,1,2025-06-13 18:10:45.329,2025-06-13 18:14:05.329,0,31.94
31489,218,MSCU4325223,40ft,Load,1,1,1,1,2025-06-13 10:24:45.329,2025-06-13 10:27:12.329,0,11.46
31490,218,HLXU2124937,40HC,Discharge,11,2,1,1,2025-06-12 16:59:45.329,2025-06-12 17:01:17.329,0,6.96
31491,218,ONEU3205227,20ft,Shift,6,2,1,1,2025-06-13 20:45:45.329,2025-06-13 20:47:57.329,0,13.72
31492,218,MSCU1979179,40ft,Discharge,2,1,1,1,2025-06-13 10:38:45.329,2025-06-13 10:40:19.329,0,11.31
31493,218,MSKU8625501,40ft,Discharge,11,1,1,1,2025-06-13 10:15:45.329,2025-06-13 10:18:43.329,0,10.98
31494,218,COSU1767639,45ft,Discharge,11,1,1,1,2025-06-13 12:38:45.329,2025-06-13 12:40:02.329,0,20.38
31495,218,CMAU1652690,40ft,Discharge,1,3,1,1,2025-06-14 00:47:45.329,2025-06-14 00:49:18.329,0,27.49
31496,218,MSCU4879301,40ft,Discharge,11,2,1,1,2025-06-13 14:15:45.329,2025-06-13 14:18:58.329,0,10.62
31497,218,EGLV4110372,40ft,Load,6,3,1,1,2025-06-12 23:57:45.329,2025-06-12 23:59:55.329,0,9.91
31498,218,CMAU4719355,20ft,Load,6,1,1,1,2025-06-13 06:42:45.329,2025-06-13 06:45:27.329,0,16.48
31499,218,MSCU3905879,40ft,Load,1,3,1,1,2025-06-13 04:38:45.329,2025-06-13 04:40:55.329,0,27.93
31500,218,CMAU3756121,40ft,Load,5,1,1,1,2025-06-12 10:06:45.329,2025-06-12 10:09:42.329,0,30.48
31501,218,ONEU8130565,40ft,Discharge,5,1,1,1,2025-06-13 09:24:45.329,2025-06-13 09:28:23.329,0,8.73
31502,218,MSCU5656327,20ft,Load,2,2,1,1,2025-06-12 17:54:45.329,2025-06-12 17:56:41.329,0,19.6
31503,218,HLXU3789631,40ft,Load,6,1,1,1,2025-06-13 08:57:45.329,2025-06-13 08:59:43.329,0,29.11
31504,218,EGLV4105693,20ft,Load,2,1,1,1,2025-06-12 12:34:45.329,2025-06-12 12:37:19.329,1,2.36
31505,218,HLXU1844520,20ft,Load,1,3,1,1,2025-06-12 23:52:45.329,2025-06-12 23:55:27.329,1,3.49
31506,218,COSU8868152,40ft,Discharge,6,1,1,1,2025-06-13 13:42:45.329,2025-06-13 13:44:55.329,0,11.32
31507,218,COSU5207012,40ft,Load,1,1,1,1,2025-06-13 10:50:45.329,2025-06-13 10:53:42.329,0,23.23
31508,218,ONEU5743501,20ft,Load,2,2,1,1,2025-06-12 19:50:45.329,2025-06-12 19:53:06.329,0,21.65
31509,218,HLXU3021154,40ft,Shift,2,2,1,1,2025-06-12 17:45:45.329,2025-06-12 17:48:08.329,0,29.15
31510,218,MSCU9944571,40ft,Discharge,6,3,1,1,2025-06-14 00:05:45.329,2025-06-14 00:07:29.329,0,15.83
31511,218,MSCU6877280,20ft,Load,6,3,1,1,2025-06-13 05:06:45.329,2025-06-13 05:09:04.329,0,3.73
31512,218,CMAU9376091,40ft,Load,5,3,1,1,2025-06-13 23:19:45.329,2025-06-13 23:21:19.329,1,11.95
31513,218,MSCU2334943,40ft,Load,2,2,1,1,2025-06-13 19:17:45.329,2025-06-13 19:20:23.329,1,16.56
31514,218,COSU1725386,40ft,Load,1,1,1,1,2025-06-12 10:22:45.329,2025-06-12 10:25:32.329,0,16.41
31515,218,CMAU3579192,40ft,Discharge,2,3,1,1,2025-06-12 23:50:45.329,2025-06-12 23:54:20.329,0,21.4
31516,218,MSCU4208342,40ft,Load,6,2,1,1,2025-06-13 21:18:45.329,2025-06-13 21:20:40.329,1,19.51
31517,218,ONEU9896243,40ft,Load,5,1,1,1,2025-06-13 06:14:45.329,2025-06-13 06:17:49.329,1,8.66
31518,218,CMAU1008103,40HC,Discharge,2,2,1,1,2025-06-12 14:22:45.329,2025-06-12 14:26:03.329,0,5.54
31519,218,MSCU5111416,40ft,Discharge,6,3,1,1,2025-06-13 22:12:45.329,2025-06-13 22:15:38.329,1,10.37
31520,218,MSCU5366815,40ft,Discharge,1,1,1,1,2025-06-12 12:42:45.329,2025-06-12 12:44:04.329,0,10.21
31521,218,EGLV7926489,20ft,Discharge,5,1,1,1,2025-06-12 11:12:45.329,2025-06-12 11:14:40.329,0,3.98
31522,218,HLXU3943463,40HC,Load,6,3,1,1,2025-06-13 04:20:45.329,2025-06-13 04:24:15.329,0,31.11
31523,218,MSKU2568248,40ft,Load,2,2,1,1,2025-06-13 16:21:45.329,2025-06-13 16:23:15.329,0,25.9
31524,218,CMAU4860717,40ft,Load,6,2,1,1,2025-06-13 15:57:45.329,2025-06-13 16:00:24.329,0,15.28
31525,218,COSU5086649,20ft,Load,11,1,1,1,2025-06-13 09:22:45.329,2025-06-13 09:24:35.329,0,18.21
31526,218,EGLV2032579,40ft,Load,5,2,1,1,2025-06-12 18:30:45.329,2025-06-12 18:32:33.329,0,14.31
31527,218,MSCU5250513,40ft,Discharge,6,2,1,1,2025-06-12 16:20:45.329,2025-06-12 16:23:32.329,0,19.21
31528,218,ONEU8957263,40ft,Discharge,1,2,1,1,2025-06-13 20:09:45.329,2025-06-13 20:12:53.329,0,10.11
31529,218,CMAU7021214,40ft,Load,6,3,1,1,2025-06-13 01:20:45.329,2025-06-13 01:23:31.329,0,20.39
31530,218,ONEU9167854,20ft,Discharge,11,1,1,1,2025-06-12 11:39:45.329,2025-06-12 11:43:11.329,0,12.9
31531,218,CMAU5076356,40ft,Shift,5,2,1,1,2025-06-13 16:07:45.329,2025-06-13 16:11:10.329,0,14.19
31532,218,CMAU9631208,40ft,Discharge,11,2,1,1,2025-06-13 14:59:45.329,2025-06-13 15:01:48.329,0,15.33
31533,218,ONEU4720578,40ft,Load,1,1,1,1,2025-06-12 10:49:45.329,2025-06-12 10:52:58.329,1,15.28
31534,218,ONEU8063966,20ft,Discharge,11,3,1,1,2025-06-14 01:37:45.329,2025-06-14 01:41:10.329,0,18.49
31535,218,MSCU6484759,20ft,Load,5,1,1,1,2025-06-12 13:10:45.329,2025-06-12 13:14:14.329,0,23.65
31536,218,MSKU6694985,20ft,Load,1,3,1,1,2025-06-13 05:13:45.329,2025-06-13 05:16:57.329,0,14.59
31537,218,HLXU4517218,40ft,Load,5,2,1,1,2025-06-12 20:15:45.329,2025-06-12 20:19:10.329,0,29.68
31538,218,ONEU2115812,20ft,Shift,6,3,1,1,2025-06-13 01:01:45.329,2025-06-13 01:04:18.329,0,9.59
31539,218,ONEU3384761,20ft,Discharge,11,1,1,1,2025-06-12 10:43:45.329,2025-06-12 10:45:52.329,0,17.92
31540,218,COSU6906423,20ft,Discharge,2,3,1,1,2025-06-14 00:04:45.329,2025-06-14 00:06:01.329,0,11.36
31541,218,EGLV2277696,40ft,Load,6,2,1,1,2025-06-12 19:55:45.329,2025-06-12 19:58:41.329,0,27.99
31542,218,MSCU2871294,40ft,Discharge,5,2,1,1,2025-06-12 15:29:45.329,2025-06-12 15:32:48.329,0,31.02
31543,218,CMAU2154674,40ft,Load,2,2,1,1,2025-06-12 18:28:45.329,2025-06-12 18:30:27.329,0,29.53
31544,218,CMAU9648124,20ft,Load,1,2,1,1,2025-06-12 18:43:45.329,2025-06-12 18:47:25.329,0,24.0
31545,218,MSKU1644050,40ft,Load,6,3,1,1,2025-06-13 22:49:45.329,2025-06-13 22:51:13.329,0,5.69
31546,218,ONEU1963739,40ft,Load,1,2,1,1,2025-06-13 14:42:45.329,2025-06-13 14:44:40.329,0,17.36
31547,218,COSU5857470,20ft,Shift,11,3,1,1,2025-06-12 22:01:45.329,2025-06-12 22:04:19.329,0,15.29
31548,218,HLXU6760809,20ft,Load,11,2,1,1,2025-06-12 21:03:45.329,2025-06-12 21:07:01.329,0,7.86
31549,218,HLXU8555111,40ft,Load,11,1,1,1,2025-06-13 06:03:45.329,2025-06-13 06:07:15.329,1,26.86
31550,218,HLXU1898158,40ft,Load,6,1,1,1,2025-06-12 09:50:45.329,2025-06-12 09:52:53.329,0,13.45
31551,218,EGLV8431440,40HC,Load,6,2,1,1,2025-06-12 17:14:45.329,2025-06-12 17:16:54.329,0,23.76
31552,218,MSKU2022039,20ft,Discharge,5,3,1,1,2025-06-13 02:53:45.329,2025-06-13 02:56:37.329,0,10.96
31553,218,EGLV8992898,40ft,Load,2,3,1,1,2025-06-13 01:26:45.329,2025-06-13 01:30:20.329,0,16.36
31554,218,COSU2547693,45ft,Load,11,1,1,1,2025-06-13 07:32:45.329,2025-06-13 07:35:00.329,0,17.1
31555,218,MSKU9672281,40HC,Load,5,2,1,1,2025-06-13 19:52:45.329,2025-06-13 19:55:38.329,0,7.33
31556,218,ONEU3851218,40ft,Load,2,3,1,1,2025-06-13 04:27:45.329,2025-06-13 04:30:14.329,0,25.15
31557,218,HLXU1392472,40ft,Discharge,11,1,1,1,2025-06-13 10:00:45.329,2025-06-13 10:03:17.329,0,27.49
31558,218,CMAU5500065,40ft,Load,1,2,1,1,2025-06-13 19:21:45.329,2025-06-13 19:24:44.329,0,30.95
31559,218,HLXU6624915,40ft,Load,2,2,1,1,2025-06-13 14:01:45.329,2025-06-13 14:03:16.329,1,9.41
31560,218,ONEU7003814,20ft,Load,5,3,1,1,2025-06-12 23:39:45.329,2025-06-12 23:41:42.329,1,20.04
31561,218,ONEU3711341,20ft,Discharge,6,1,1,1,2025-06-12 12:10:45.329,2025-06-12 12:12:43.329,0,17.05
31562,218,MSCU2253895,40ft,Load,2,2,1,1,2025-06-13 14:27:45.329,2025-06-13 14:29:41.329,0,5.02
31563,218,ONEU9908919,40ft,Load,2,2,1,1,2025-06-12 19:34:45.329,2025-06-12 19:37:17.329,0,27.24
31564,218,MSCU7307877,40ft,Load,6,2,1,1,2025-06-13 20:02:45.329,2025-06-13 20:03:58.329,0,18.17
31565,218,ONEU6120668,40ft,Load,5,2,1,1,2025-06-13 17:30:45.329,2025-06-13 17:32:43.329,0,12.39
31566,218,MSCU4930243,45ft,Load,6,2,1,1,2025-06-13 15:41:45.329,2025-06-13 15:43:33.329,0,4.32
31567,218,EGLV4207973,40ft,Shift,1,3,1,1,2025-06-12 23:08:45.329,2025-06-12 23:10:22.329,0,7.13
31568,218,MSCU4177023,40ft,Load,5,1,1,1,2025-06-13 07:46:45.329,2025-06-13 07:49:05.329,0,30.95
31569,218,CMAU3422429,20ft,Discharge,11,3,1,1,2025-06-13 01:36:45.329,2025-06-13 01:38:01.329,0,21.08
31570,218,EGLV8873387,40ft,Load,5,2,1,1,2025-06-12 19:24:45.329,2025-06-12 19:26:19.329,0,13.88
31571,218,HLXU7763918,20ft,Load,1,1,1,1,2025-06-13 06:54:45.329,2025-06-13 06:56:40.329,0,5.04
31572,218,COSU9584048,40ft,Discharge,6,1,1,1,2025-06-13 06:22:45.329,2025-06-13 06:24:36.329,0,7.32
31573,218,EGLV5946429,40HC,Discharge,2,2,1,1,2025-06-13 19:40:45.329,2025-06-13 19:42:52.329,0,13.09
31574,218,ONEU4020945,40HC,Load,11,1,1,1,2025-06-12 11:54:45.329,2025-06-12 11:58:25.329,0,24.14
31575,218,HLXU5960098,40ft,Discharge,2,1,1,1,2025-06-13 10:34:45.329,2025-06-13 10:36:59.329,0,29.98
31576,218,MSCU5327147,45ft,Load,1,2,1,1,2025-06-13 17:18:45.329,2025-06-13 17:22:07.329,0,14.75
31577,218,MSCU8137249,40ft,Discharge,1,2,1,1,2025-06-12 15:36:45.329,2025-06-12 15:40:13.329,0,4.67
31578,218,EGLV2363698,40ft,Load,5,1,1,1,2025-06-13 07:20:45.329,2025-06-13 07:23:16.329,0,5.46
31579,218,EGLV8013162,20ft,Discharge,1,1,1,1,2025-06-12 12:44:45.329,2025-06-12 12:46:07.329,1,6.77
31580,218,ONEU8417769,40ft,Load,2,3,1,1,2025-06-13 03:28:45.329,2025-06-13 03:30:00.329,0,31.38
31581,218,MSCU8815957,40HC,Load,11,3,1,1,2025-06-14 00:07:45.329,2025-06-14 00:08:55.329,0,7.96
31582,218,CMAU7661151,20ft,Load,2,3,1,1,2025-06-14 00:38:45.329,2025-06-14 00:40:56.329,0,4.96
31583,218,CMAU3365611,40ft,Load,1,2,1,1,2025-06-13 18:28:45.329,2025-06-13 18:31:26.329,0,24.7
31584,218,MSKU1053196,20ft,Load,2,1,1,1,2025-06-13 06:48:45.329,2025-06-13 06:50:16.329,0,17.86
31585,219,HLXU4669648,40ft,Load,1,1,11,1,2025-06-13 10:37:09.434,2025-06-13 10:39:54.434,1,8.73
31586,219,COSU9047029,20ft,Discharge,1,1,11,1,2025-06-13 10:32:09.434,2025-06-13 10:35:32.434,0,23.77
31587,219,ONEU1777470,40ft,Restow,2,1,11,1,2025-06-13 07:25:09.434,2025-06-13 07:28:13.434,0,19.62
31588,219,MSKU8657479,40ft,Discharge,2,2,11,1,2025-06-12 21:47:09.434,2025-06-12 21:50:39.434,0,25.95
31589,219,COSU6577834,20ft,Load,11,1,11,1,2025-06-13 08:35:09.434,2025-06-13 08:38:06.434,0,18.66
31590,219,CMAU1635053,40ft,Load,2,2,11,1,2025-06-12 21:13:09.434,2025-06-12 21:16:42.434,0,11.04
31591,219,MSCU4102323,40ft,Load,2,1,11,1,2025-06-13 12:45:09.434,2025-06-13 12:47:52.434,0,7.81
31592,219,ONEU3219077,40ft,Discharge,5,1,11,1,2025-06-13 08:11:09.434,2025-06-13 08:14:17.434,0,21.92
31593,219,EGLV9059278,40ft,Load,5,1,11,1,2025-06-13 12:24:09.434,2025-06-13 12:27:40.434,0,16.87
31594,219,COSU8638658,20ft,Discharge,2,2,11,1,2025-06-12 21:50:09.434,2025-06-12 21:51:30.434,0,4.75
31595,219,HLXU9316110,40ft,Discharge,6,1,11,1,2025-06-13 12:17:09.434,2025-06-13 12:19:36.434,0,26.1
31596,219,HLXU1297888,40ft,Load,1,3,11,1,2025-06-13 04:57:09.434,2025-06-13 05:00:20.434,1,23.85
31597,219,HLXU4405060,40ft,Load,11,1,11,1,2025-06-13 07:48:09.434,2025-06-13 07:50:46.434,0,14.16
31598,219,MSKU7397378,20ft,Discharge,1,3,11,1,2025-06-13 03:46:09.434,2025-06-13 03:48:08.434,0,10.52
31599,219,COSU7110910,20ft,Shift,2,1,11,1,2025-06-13 07:57:09.434,2025-06-13 08:00:48.434,0,22.11
31600,219,ONEU2946406,40HC,Load,11,3,11,1,2025-06-13 02:23:09.434,2025-06-13 02:25:13.434,0,19.18
